"place","check_in","check_out","hotel name","no_rooms","group_adults","hotel_link"
"Singapore","11/5/2017","12/5/2017","Resorts World Sentosa - Equarius Hotel","1","2","https://www.booking.com/hotel/sg/resorts-world-sentosa-equarius.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=36916501_98335788_2_2_0;all_sr_blocks=36916501_98335788_2_2_0;room1=A%2CA;hpos=28;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X72;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Hotel Indigo Singapore Katong","1","2","https://www.booking.com/hotel/sg/indigo-singapore-katong.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=167313402_98984769_0_2_0;all_sr_blocks=167313402_98984769_0_2_0;room1=A%2CA;hpos=29;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X73;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Resorts World Sentosa - Hotel Michael","1","2","https://www.booking.com/hotel/sg/resorts-world-sentosa-michael.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=27053901_91301076_0_2_0;all_sr_blocks=27053901_91301076_0_2_0;room1=A%2CA;hpos=30;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X74;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Orchard Scotts Residences by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/orchard-scotts-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=31;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X75;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Naumi","1","2","https://www.booking.com/hotel/sg/naumi.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2510410_95148909_0_2_0;all_sr_blocks=2510410_95148909_0_2_0;room1=A%2CA;hpos=32;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X76;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Parc Sovereign Hotel - Tyrwhitt","1","2","https://www.booking.com/hotel/sg/parc-sovereign-tyrwhitt.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=106723501_93774182_0_0_0;all_sr_blocks=106723501_93774182_0_0_0;room1=A%2CA;hpos=33;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X77;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","The Club Residences by Capella Singapore","1","2","https://www.booking.com/hotel/sg/the-club-at-capella-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=106902101_91945292_2_2_0;all_sr_blocks=106902101_91945292_2_2_0;room1=A%2CA;hpos=34;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X78;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Ibis Styles Singapore On Macpherson","1","2","https://www.booking.com/hotel/sg/ibis-styles-singapore-on-macpherson.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=148072404_94607822_0_1_0;all_sr_blocks=148072404_94607822_0_1_0;room1=A%2CA;hpos=35;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X79;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Hotel NuVe Heritage","1","2","https://www.booking.com/hotel/sg/adonis.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=105664301_91944649_0_0_0;all_sr_blocks=105664301_91944649_0_0_0;room1=A%2CA;hpos=36;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X80;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Ibis Singapore Novena","1","2","https://www.booking.com/hotel/sg/ibis-singapore-novena.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=28773702_96009109_0_2_0;all_sr_blocks=28773702_96009109_0_2_0;room1=A%2CA;hpos=37;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X81;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Far East Plaza Residences by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/far-east-plaza.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=38;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X82;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Shangri-La's Rasa Sentosa Resort & Spa","1","2","https://www.booking.com/hotel/sg/rasa-sentosa-resort-by-the-shangri-la.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=17560109_99977308_2_1_0;all_sr_blocks=17560109_99977308_2_1_0;room1=A%2CA;hpos=39;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X83;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","York Hotel","1","2","https://www.booking.com/hotel/sg/yorkhotel.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=17674001_99279832_2_2_0;all_sr_blocks=17674001_99279832_2_2_0;room1=A%2CA;hpos=40;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X84;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Holiday Inn Singapore Orchard City Centre","1","2","https://www.booking.com/hotel/sg/holiday-inn-park-view.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2511110_97311333_0_2_0;all_sr_blocks=2511110_97311333_0_2_0;room1=A%2CA;hpos=41;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X85;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Marina Bay Sands","1","2","https://www.booking.com/hotel/sg/marina-bay-sands.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=24588162_97490529_0_0_0;all_sr_blocks=24588162_97490529_0_0_0;room1=A%2CA;hpos=42;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X86;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Mandarin Oriental, Singapore","1","2","https://www.booking.com/hotel/sg/hotel-mandarin-oriental.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2513901_94104022_0_2_0;all_sr_blocks=2513901_94104022_0_2_0;room1=A%2CA;hpos=43;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X87;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Ascott Orchard Singapore","1","2","https://www.booking.com/hotel/sg/ascott-orchard-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=4610108_95433473_0_2_0;all_sr_blocks=4610108_95433473_0_2_0;room1=A%2CA;hpos=44;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X88;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Hotel Jen Orchardgateway Singapore by Shangri-La","1","2","https://www.booking.com/hotel/sg/jen-orchardgateway-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=113495302_97313478_0_0_0;all_sr_blocks=113495302_97313478_0_0_0;room1=A%2CA;hpos=45;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X89;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Hotel Boss","1","2","https://www.booking.com/hotel/sg/boss.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=160313404_94699983_0_2_0;all_sr_blocks=160313404_94699983_0_2_0;room1=A%2CA;hpos=46;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X90;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","V Hotel Lavender","1","2","https://www.booking.com/hotel/sg/v-lavender.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=29410002_91307940_0_2_0;all_sr_blocks=29410002_91307940_0_2_0;room1=A%2CA;hpos=47;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X91;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Marina Mandarin Singapore","1","2","https://www.booking.com/hotel/sg/marinamandarin.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=2506705_94643080_2_2_0;all_sr_blocks=2506705_94643080_2_2_0;room1=A%2CA;hpos=48;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X92;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","Park Avenue Rochester","1","2","https://www.booking.com/hotel/sg/park-avenue-rochester.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=36764608_91924586_0_2_0;all_sr_blocks=36764608_91924586_0_2_0;room1=A%2CA;hpos=49;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X93;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","11/5/2017","12/5/2017","V Hotel Bencoolen","1","2","https://www.booking.com/hotel/sg/v-bencoolen.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-11;checkout=2017-05-12;ucfs=1;highlighted_blocks=46863602_98587884_0_0_0;all_sr_blocks=46863602_98587884_0_0_0;room1=A%2CA;hpos=50;dest_type=city;dest_id=-73635;srfid=624c90c12997b461d7cae90cad5ff5d69084dec4X94;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Pan Pacific Singapore","1","2","https://www.booking.com/hotel/sg/panpacificsingapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=2508601_95148871_0_2_0;all_sr_blocks=2508601_95148871_0_2_0;room1=A%2CA;hpos=1;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX1;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Capella Singapore","1","2","https://www.booking.com/hotel/sg/capella-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=4272524_91900956_0_1_0;all_sr_blocks=4272524_91900956_0_1_0;room1=A%2CA;hpos=2;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX2;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Treetops Executive Residences","1","2","https://www.booking.com/hotel/sg/treetops-executive-residences.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=3;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX3;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Park Regis Singapore","1","2","https://www.booking.com/hotel/sg/park-regis-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=26270407_91469265_0_2_0;all_sr_blocks=26270407_91469265_0_2_0;room1=A%2CA;hpos=4;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX4;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","PARKROYAL on Beach Road","1","2","https://www.booking.com/hotel/sg/parkroyal-on-beach-road.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=2513501_95148952_0_2_0;all_sr_blocks=2513501_95148952_0_2_0;room1=A%2CA;hpos=5;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX5;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Rendezvous Hotel Singapore by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/rendezvous.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=2500209_95148797_0_2_0;all_sr_blocks=2500209_95148797_0_2_0;room1=A%2CA;hpos=6;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX6;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Mandarin Orchard Singapore","1","2","https://www.booking.com/hotel/sg/mandarin.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=2502801_94239763_2_2_0;all_sr_blocks=2502801_94239763_2_2_0;room1=A%2CA;hpos=7;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX7;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Pan Pacific Orchard","1","2","https://www.booking.com/hotel/sg/pan-pacific-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=2504702_95148833_0_2_0;all_sr_blocks=2504702_95148833_0_2_0;room1=A%2CA;hpos=8;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX8;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","M Social Singapore","1","2","https://www.booking.com/hotel/sg/m-social-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=170489701_90020856_0_2_0;all_sr_blocks=170489701_90020856_0_2_0;room1=A%2CA;hpos=9;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX9;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Somerset Liang Court Singapore","1","2","https://www.booking.com/hotel/sg/somerset-liang-court.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;soh=1;highlighted_blocks=;all_sr_blocks=;room1=A%2CA;soldout=0%2C0;hpos=10;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX10;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Village Hotel Changi by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/changi-village-a-far-east.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=2511901_95148934_0_2_0;all_sr_blocks=2511901_95148934_0_2_0;room1=A%2CA;hpos=11;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX11;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Village Hotel Katong by Far East Hospitality","1","2","https://www.booking.com/hotel/sg/the-east-village.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=35954901_91320059_0_2_0;all_sr_blocks=35954901_91320059_0_2_0;room1=A%2CA;hpos=12;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX12;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Fraser Place Robertson Walk Singapore","1","2","https://www.booking.com/hotel/sg/fraser-place-robertson-walk-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=40035401_94457002_0_0_0;all_sr_blocks=40035401_94457002_0_0_0;room1=A%2CA;hpos=13;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX13;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Parkroyal on Pickering","1","2","https://www.booking.com/hotel/sg/parkroyal-on-pickering.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=44340203_94467230_0_2_0;all_sr_blocks=44340203_94467230_0_2_0;room1=A%2CA;hpos=14;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX14;from=searchresults;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Grand Park Orchard","1","2","https://www.booking.com/hotel/sg/grand-park-orchard.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=25150512_99303539_0_1_0;all_sr_blocks=25150512_99303539_0_1_0;room1=A%2CA;hpos=15;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX15;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
"Singapore","12/5/2017","13/5/2017","Grand Hyatt Singapore","1","2","https://www.booking.com/hotel/sg/grand-hyatt-singapore.html?label=gen173nr-1DCAQoggJCEHNlYXJjaF9zaW5nYXBvcmVIM2IFbm9yZWZyBXVzX2tziAEBmAExwgEDYWJuyAEP2AED6AEB-AEDkgIBeagCBA;sid=134a831ab386f7aa029a92960b6f6e80;checkin=2017-05-12;checkout=2017-05-13;ucfs=1;highlighted_blocks=26845315_97377908_2_2_0;all_sr_blocks=26845315_97377908_2_2_0;room1=A%2CA;hpos=16;dest_type=city;dest_id=-73635;srfid=12f14f7b9820cbc9aa7df12d7a69b4a170bb41baX16;from=searchresults;hip_dst=1;highlight_room=#hotelTmpl"
